,f_inhibition_list,r_concentration_uM,r_inhibition_list,f_concentration_uM,SMILES,r_inhibition_at_20_uM,r_inhibition_at_50_uM,r_avg_IC50,f_inhibition_at_20_uM,f_inhibition_at_50_uM,f_avg_IC50,f_avg_pIC50,trypsin_IC50
986,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[7.873518369205207, 4.025677938590764, -30.25669614651986, -15.673756974792251, -11.972554830702204, -2.1785313659960712, -0.8110660423760632, -8.416550822302785, -12.046130573587572, -8.559057073288304, -16.67704743241505, 13.7360920996188, 9.159430744934618, -27.78494867385411, -23.897860873555533, -9.463840382385008, -16.54168246701436, -16.19533300975749, 9.91879540563799, -1.5795550065166923, -8.530347117629727, -6.114773110723465]",,COc1cc(Cl)c(C)cc1NC(=O)Nc1cn(CC(C)C)c(=O)c2ccccc12,,,99.0,,,,,
988,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[-131.0377502287053, -123.32130585599805, -72.29885362838297, -69.44102503602421, -36.44252768438951, -24.102402919330487, -20.69389063773159, -16.364389072092646, -14.24209716132108, -14.270140733786238, -13.390628441027589, -124.78445698595931, -111.74800285259789, -73.95782754070368, -66.66517498358311, -28.193012592751547, -20.070140920938577, -19.91169798632038, -14.865816013568276, -14.536835662569162, -12.416712764482211, -13.645411077272247]",,Cn1cc(NC(=O)N2CCN(C(=O)c3ccco3)CC2)c2ccccc2c1=O,,,99.0,,,,,
989,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[-136.78452858073337, -98.88318021622902, -51.46075891988839, -29.590959736676332, -22.569456689323182, -8.20937351330551, -12.25385386841382, -6.810841692719468, -0.056394577013239106, 3.1189347709739166, 3.714376608492502, -139.36892206443358, -97.77251031834923, -42.48957514924501, -38.64681104364568, -18.72007074372182, -2.2632756344458773, -3.8325736255545513, -7.553392057184083, -8.612333961663005, -0.32260199151533053, 3.88083708842487]",,CCOC(=O)N1CCC(NC(=O)Nc2cn(C)c(=O)c3ccccc23)CC1,,,99.0,,,,,
990,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[-165.40037510003017, -130.92175034949668, -97.97307525497348, -83.85332303210636, -54.545461512296775, -26.260236142574684, -14.551317207537648, -8.797957615591224, -7.293339141921389, -3.247418102192632, -5.211255124580423, -167.99012866101245, -135.64233319293376, -93.5983240742644, -99.3281353630215, -52.13761489777825, -21.916520627195197, -8.278547244839913, -5.4715221177196245, -3.3781208439972774, -3.128186132331043, -1.7723956914868653]",,CCc1ccccc1N(CC)C(=O)Nc1cn(C)c(=O)c2ccccc12,,,99.0,,,,,
991,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[-58.30125199919461, -81.94981231248558, -54.81676310916047, -63.139750559452146, -42.53445237438341, -0.9621153065052455, -4.297260134141494, -5.918213810504336, -7.159842795513612, -4.516827040192715, 0.9395355835139612, -73.61762847818181, -74.44351253028529, -64.44119369590751, -55.07934343463463, -28.33352445372528, -6.161495333396845, -9.92068379794426, -4.377502479694191, -2.061202779814287, -1.8695995731848905, 2.8009125981350964]",,COc1ccc(OC)c(CCNC(=O)Nc2cn(CC(C)C)c(=O)c3ccccc23)c1,,,99.0,,,,,
992,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[-92.14958368915529, -57.70599319618961, -29.322514215507216, -34.68316439603555, -23.69241889451072, -16.846980345861258, -8.651727970097102, -14.421210347493913, -14.56147575582612, -11.619580673539014, -19.470038788931262, -83.33650609037224, -58.31625018657704, -26.88814988249661, -21.248616929054222, -13.884852535214028, -15.05443640233387, -8.916479085913995, -12.701472907965918, -15.236842485774213, -16.79623276735959, -22.523801053082476]",,Cn1cc(NC(=O)NCc2ccccn2)c2ccccc2c1=O,,,99.0,,,,,
993,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[4.000693728354918, -26.165251552133036, -127.34376580289637, -45.21551466391012, -31.20207810352315, -20.76276832444451, -3.607477612575691, -2.314286376674747, 0.49882000641731755, 2.8965417503470308, 4.63526868994835, 11.524008406545537, -17.100068961886667, -40.18236147971556, -49.70718875328413, -12.934555814471604, -13.063111089573207, -0.2190604862745518, -2.176225689017806, 2.695710747792569, 3.1412237834108647, -1.3473440600447681]",,CCCCN(CCNC(=O)Nc1cn(C)c(=O)c2ccccc12)Cc1ccco1,,,99.0,,,,,
995,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[-36.16988635300168, -50.129660524070104, -11.041299352631631, -14.243277547625496, -11.377070480261569, -6.059025172998266, -6.365453880426192, -7.804003238366095, -8.736847890420924, -9.825625570689567, -15.273512641144086, -27.004037872922034, -52.85053836044879, -20.011500974419413, -21.966343922093426, -12.666713894498619, -2.228046906004267, -2.5183898808114407, -5.968585250447342, -7.285143048323402, -10.485779615705557, -7.271778969034752]",,Cn1cc(NC(=O)NCCc2ccc(Cl)cc2)c2ccccc2c1=O,,,99.0,,,,,
996,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[-49.29466924322996, -78.53863050624807, -73.80685943791198, -46.2088366019512, -23.56173552472487, -1.0663480270852141, 9.140182753256244, 18.939337044007218, 18.129394859701968, 16.744576601778597, 19.18803290738372, -30.717638810235503, -204.89258616959648, -61.05011703843587, -66.04010228090283, -28.834054488447414, 11.466272875778984, 18.666202033632285, 11.883805261536304, 10.378270614374067, 16.071824364074477, 20.994616452482408]",,CC(C)Cn1cc(NC(=O)N2CCC(Cc3ccccc3)CC2)c2ccccc2c1=O,,,99.0,,,,,
997,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[-33.10995705658475, -56.760531056159444, -40.30048832910123, -46.457813300597, -111.5326910717783, -5.412558071000352, 0.10564667402289712, -10.281483455859341, -4.090748126922256, -5.36785811033579, -5.515215766004492, -31.618151409200813, -50.98963376115038, -34.24862629514456, -39.303813783421084, -101.39864825189018, 0.6326674252667837, -0.20044522967709594, -2.6887399756705994, -3.2444582792926573, -3.7775836618293734, -7.315945509787043]",,CC(C)Cn1cc(NC(=O)NCc2ccc3c(c2)OCO3)c2ccccc2c1=O,,,99.0,,,,,
998,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[-19.79111973813715, -49.594691449435, -35.99069806642984, -31.15090957999253, -12.751317591420172, -4.694528886572526, -2.700136503316492, -1.4041625952735015, 0.3802721602566805, 1.4238560093586052, 2.9976724638104724, -30.953061392369836, -48.56987655731828, -37.870650742860576, -31.362471096717403, -7.655118131609992, -3.7711174426298566, -0.03740440899476775, -0.16413405704502027, 0.1602586543891219, 4.644994050519049, 0.9480210274248106]",,COC(=O)c1sccc1NC(=O)Nc1cn(CC(C)C)c(=O)c2ccccc12,,,99.0,,,,,
999,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[-119.03087050884923, -100.95428093789141, -76.27042986552186, -81.70086655033604, -33.15037905859184, -10.141762809442644, -19.723726630845164, -5.835454489609032, -4.295144791762665, -4.347062800312306, -16.242380241250423, -124.70706531243164, -103.46867846663679, -78.32553291964493, -80.62682444822282, -52.34158781655004, -10.719288475786797, -22.06618920339876, -10.333413404543132, -11.767501158601407, -15.069750175050068, -14.754379683651816]",,CC(C)OCCCN(Cc1ccco1)C(=O)Nc1cn(C)c(=O)c2ccccc12,,,99.0,,,,,
1000,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[-25.286055799720515, -20.63893590125773, -47.733801354654496, -30.834317467382167, -14.41992571572335, -6.37849185892205, -8.115191080426413, -11.145674665626139, -8.928591062014686, -13.616717409515477, -15.112813069273361, -22.31451335841195, -23.657569904945362, -38.496824089888534, -28.740684033176443, -20.280641243155422, -17.44897982713493, -13.330589874278154, -0.46342319857967584, -9.344757055238858, -12.106426894523228, -21.87984962383179]",,COc1ccc2nc(NC(=O)Nc3cn(CC(C)C)c(=O)c4ccccc34)sc2c1,,,99.0,,,,,
1001,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[-126.95664231267354, -109.12220108912784, -84.15666482017438, -81.3419533659607, -52.60162840404231, -6.774795280245605, -14.970655338764724, -9.554830657731038, -12.5798269428146, -2.6726927059965555, -2.8787135716296386, -123.47261687551136, -111.96877220779211, -87.84837895504118, -90.02503615819712, -42.506922623476065, -12.753896550276817, -17.185659842568356, -13.438886905692845, -8.228099372474535, -3.6848004766898654, -2.3643787497569133]",,Cn1cc(NC(=O)N(Cc2ccco2)CC2CCCO2)c2ccccc2c1=O,,,99.0,,,,,
1002,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[65.36239955412458, -38.70928993706574, -40.54910669135337, -41.07999127334862, -35.482626363046286, -18.524462543232318, -8.68987751325834, -11.84460158019748, -10.986683683970279, -9.316239757446878, -7.934457789912452, 56.634790749302425, -37.84207021048536, -36.598008740960765, -45.76323903156252, -46.099572630518374, -8.132765731144094, -8.722492857547138, -6.489203739138337, -8.552368212367355, -6.2850345091840785, -10.316067127843322]",,CC(C)Cn1cc(NC(=O)NCCCN2CCC(C)CC2)c2ccccc2c1=O,,,98.24419976112566,,,,,
1004,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[-0.7541496007858685, -12.820842131146703, -10.910654626714566, -11.091990514741939, -10.436142876467073, -16.02601880637686, -9.537157943197519, -11.636778956718437, -5.642440420021191, -1.2247875850595236, -6.139778752881308, 0.09807648040501968, -10.72672746132767, -10.840193177531617, -13.505627444266915, -6.056800140672494, -14.415421036171564, -8.3051323284689, -7.808275392277568, -2.816056844539052, -3.6242163805884324, -1.4056014869356404]",,Nc1n[nH]c2cc(O)nc(O)c12,,,99.0,,,,,
1005,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[-99.38860651368854, -59.931857989448254, -38.14712328342663, -31.9600224385877, -20.34186611139009, -10.114073373030186, -2.451964722665178, -4.992531183206011, -1.8513755605511522, 3.0288068951048115, 3.709503632481644, -101.61483600789761, -69.01838706856331, -39.3491537578744, -40.29605163394802, -14.066142541719948, -15.483762531669132, -3.1477987091787076, -5.920268534262875, -0.546053144526554, 1.3906158979421985, -112.10047504778817]",,COC(=O)c1c(C)nn(-c2ccccc2)c1-c1cc(C)on1,,,99.0,,,,,
1010,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[100.0, 89.09608378144061, 85.53363053481075, 84.07715724102253, 90.31516521270841, 79.23979834890952, 32.1562070690683, 15.619071354469213, 9.21012871066034, 6.619318480693698, 8.772885979450578, 99.17068571993359, 91.26397916789159, 82.99826727936465, 83.48982260854964, 90.04228131848315, 79.5489281821601, 30.471221513616538, 16.18102303248428, 8.60784333024672, 8.172101681887534, 6.277732297374683]",,COc1cccc(C(=O)Nc2n[nH]c(SCc3ccc(Cl)cc3)n2)c1,,,0.2001792694479462,,,,,
1013,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[100.0, 100.0, 95.0778866049134, 93.55350640103957, 43.778757851898995, 0.3181168467430045, -7.595010892185028, -6.618733606504053, -6.751495424438094, -11.236697788644362, -20.212474479225932, 100.0, 100.0, 94.5649116296691, 66.1479847251137, 54.73939781685366, -2.7337942584746986, -2.4995929054462085, -7.259863513486368, -7.528402885068064, -10.927756532003412, -18.702096369663348]",,O=[N+]([O-])c1cnc(Sc2nccc(-c3cccnc3)n2)s1,,,1.4369572959545218,,,,,
1027,"[-21.082883834838867, -15.233771324157715, -3.4534389972686768, 20.189334869384766, 0.9080371260643005, -14.654172897338867, 7.698995590209961, 20.40185546875, -25.753477096557617, -26.19783592224121, 16.35915756225586, -30.79115104675293, -17.769514083862305, -36.48570251464844, 13.953825950622559, 11.703052520751953, -30.622102737426758, -40.0212516784668, -15.755410194396973, -16.808345794677734, -45.353553771972656, 59.74208068847656, -18.919050216674805, -39.601043701171875]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[96.95775608630422, 95.54152351930712, 87.24826831807653, 75.05216236794305, 54.56769911674583, 16.00929348097688, 9.149401129156741, 4.511512899447364, 2.633474838495586, 3.0934438944887193, 2.4209659196049977, 96.21246098830665, 96.27911988350608, 86.62279766970161, 80.43014170687614, 55.32428496100192, 11.145198616617819, 1.9588207432089795, 2.021633562818047, 1.7200646037019054, 0.6647978146143091, 0.4674308840532865]","[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.79999923706055, 24.899999618530273, 12.399999618530273, 99.5, 7.460000038146973, 49.79999923706055, 2.490000009536743, 24.899999618530273, 1.5499999523162842, 12.399999618530273, 0.7760000228881836, 7.460000038146973, 0.3880000114440918, 2.490000009536743, 0.1940000057220459, 1.5499999523162842, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]",O=C(Nc1cncc2cnccc12)[C@H]1CCOc2ccc(Cl)cc21,,,1.2910628747090576,,,,,
1221,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[100.07778395766813, 100.07778395766813, 43.987762668473906, 26.393497683544915, 10.755565687761957, -2.3849130432952075, -2.3896438447976824, -4.719063331148037, -3.7806841937738977, -3.220924964453728, -2.3131762347915688, 100.07778395766813, 100.07778395766813, 49.68043870140508, 23.712583066279734, 12.16086758628791, -51.73270358671316, -2.424073884110685, -3.294352634593504, -0.0022741215078753317, -2.3201399250710293, 0.655404294214196]",,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(CC(F)(F)CO)CC1,,,9.25784418653086,,,,,
1234,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[100.07778395766813, 100.07778395766813, 43.987762668473906, 26.393497683544915, 10.755565687761957, -2.3849130432952075, -2.3896438447976824, -4.719063331148037, -3.7806841937738977, -3.220924964453728, -2.3131762347915688, 100.07778395766813, 100.07778395766813, 49.68043870140508, 23.712583066279734, 12.16086758628791, -51.73270358671316, -2.424073884110685, -3.294352634593504, -0.0022741215078753317, -2.3201399250710293, 0.655404294214196]",,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(CC(F)(F)CO)CC1,,,9.25784418653086,,,,,
1351,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[100.07778395766813, 69.55876537088966, 25.503344502012, 8.326167815656333, -13.542404755822105, -10.753464412035171, -4.362134911251067, 2.3886553023934356, -1.5273785355514313, -8.914138794295159, -7.422200157458363, 100.07778395766813, 69.67940383766307, 23.054789895937887, 36.36016722763019, -13.105373438777637, -7.881932411056088, -5.459673995312276, -5.415756375532651, -3.7971092755467595, -11.644679592965653, -4.274134423501081]",,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(CCCO)CC1,,,19.36240044125076,,,,,
