r_inhibition_list,f_concentration_uM,f_inhibition_list,r_concentration_uM,SMILES,r_inhibition_at_20_uM,r_inhibition_at_50_uM,r_avg_IC50,f_inhibition_at_20_uM,f_inhibition_at_50_uM,f_avg_IC50,f_avg_pIC50,trypsin_IC50,CHEMBL,Training,avg_IC50,ECFP,FCFP,ESTATE2,MACCS,DAYLIGHT,multi,ECFP_PC1,ECFP_PC2,FCFP_PC1,FCFP_PC2,multi_PC1,multi_PC2
,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 0.03880000114440918, 0.01940000057220459, 0.009999999776482582, 0.004999999888241291, 9.949999809265137, 4.974999904632568, 2.48799991607666, 1.24399995803833, 9.949999809265137, 0.7462999820709229, 4.974999904632568, 0.24879999458789825, 2.48799991607666, 0.15520000457763672, 1.24399995803833, 0.07760000228881836, 0.7462999820709229, 0.03880000114440918, 0.24879999458789825, 0.01940000057220459, 0.15520000457763672, 0.009999999776482582, 0.07760000228881836, 0.004999999888241291]","[96.79126739501953, 97.3891830444336, 99.08772277832031, 93.76527404785156, 97.24495697021484, 89.30119323730469, 97.81487274169922, 82.665283203125, 96.89768981933594, 68.27044677734375, 93.27517700195312, 51.87321853637695, 90.7210693359375, 35.163726806640625, 83.7953109741211, 21.68187141418457, 68.66112518310547, 53.08305740356445, 31.98790168762207, 18.718887329101562, 98.7642593383789, 99.142333984375, 98.13133239746094, 98.4057846069336, 95.48477935791016, 94.18444061279297, 96.91094970703125, 88.98908996582031, 86.48429870605469, 75.2906265258789, 89.00707244873047, 68.20169830322266, 95.71847534179688, 58.18851852416992, 90.10965728759766, 42.05117416381836, 86.81387329101562, 27.286073684692383, 77.01641845703125, 16.62571907043457, 58.81171798706055, 42.188995361328125, 24.13410758972168, 10.950982093811035, 98.10342407226562, 98.31315612792969, 97.6719741821289, 97.54613494873047, 20.641895294189453, 10.055163383483887, 7.125969886779785, 4.257739067077637, 97.81202697753906, 96.66116333007812, 93.83456420898438, 89.0125503540039, 97.66630554199219, 82.03898620605469, 96.14521026611328, 61.32200241088867, 93.5416488647461, 50.312992095947266, 88.70475769042969, 31.978023529052734, 81.38772583007812, 15.976000785827637, 59.09462356567383, 7.4010467529296875, 48.46031188964844, 1.7984060049057007, 30.81526756286621, 0.29068902134895325]",,O=C(Nc1cncc2ccccc12)C1CCSc2ccc(Cl)cc21,,,,,,0.2129129068047629,,,False,True,0.2129129068047629,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030ceb0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030d150>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030d1c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030d230>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030d2a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f072340>,-9.673801741697323,-4.75845558946021,-12.956847459940073,3.7264175310733263,-7.506980030018734,4.187468511133067
,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]","[-2.9966814517974854, -1.5586283206939697, -7.629424571990967, -5.841814041137695, 64.23340606689453, 63.01880645751953, 50.79314041137695, 38.29977798461914, 64.97676849365234, 22.967920303344727, 65.75110626220703, 5.788716793060303, 48.99889373779297, -6.370575428009033, 34.75110626220703, -8.501106262207031, 14.454646110534668, -14.357300758361816, -4.421460151672363, -11.589601516723633, -7.193583965301514, -13.826327323913574, -5.454646110534668, -9.795353889465332]",,CNC(=O)C1(CC(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,,,,,,30.7002550534679,,,False,True,30.7002550534679,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030d0e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030d380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030d3f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030d460>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030d4d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f0723b0>,-9.84691679262379,-2.836010771533338,-11.159726823004988,3.580423419811832,-9.921873634558647,2.135335499165
"[70.50280653735265, 23.223828507912533, -0.7435422404239997, -7.951658533260286, 15.869728571501238, 2.7751652058631096, -4.872436399257937, 15.392799776663493, -8.388626089192302, -6.811699677169317, -3.8538741634093707, 61.25445939910382, -70.58196074279121, -5.9474199513293415, -12.158978245115277, -3.902389255513597, -3.151763058872841, -6.485622406109489, -8.816082817617604, -3.3680525969870687, -3.9857323747190443, -2.4345307450109788]","[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]","[59.65665817260742, 12.996502876281738, 52.30730056762695, 7.988155841827393, 33.80980682373047, 3.6387689113616943, 23.989667892456055, 4.971807956695557, 6.655116558074951, -3.4598543643951416, 2.1444544792175293, -1.259961485862732, 1.7185875177383423, -2.1293349266052246, 3.8668220043182373, 1.0520678758621216, 0.4863451421260834, 3.103285312652588, -3.800043821334839, -2.683717966079712, 54.957000732421875, 45.599266052246094, 30.191198348999023, 18.94352149963379]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]",CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2cc(Cl)c(Cl)cc21,,,70.45060476709854,,,60.91697490769568,,,False,False,65.68378983739711,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030d310>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030d5b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030d620>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030d690>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030d700>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f072420>,-8.406876851647038,-2.17671092880541,-9.86622561489655,3.1259742110862043,-10.344060236337555,2.2570380483093597
,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 9.949999809265137, 0.7459999918937683, 4.980000019073486, 0.24899999797344208, 2.490000009536743, 0.1550000011920929, 1.2400000095367432, 0.07760000228881836, 0.7459999918937683, 0.03880000114440918, 0.24899999797344208, 0.01940000057220459, 0.1550000011920929, 0.009999999776482582, 0.07760000228881836, 0.004999999888241291, 0.03880000114440918, 0.01940000057220459, 0.009999999776482582, 0.004999999888241291, 9.949999809265137, 4.980000019073486, 2.490000009536743, 1.2400000095367432]","[94.74266815185547, 71.66265106201172, 69.71250915527344, 56.56413650512695, 94.61198425292969, 93.07398986816406, 93.47608184814453, 94.06916046142578, 95.18496704101562, 89.74668884277344, 97.81865692138672, 91.35504913330078, 92.21954345703125, 94.18978881835938, 92.74226379394531, 94.54161834716797, 87.02252197265625, 90.08846282958984, 93.51628875732422, 81.77523040771484, 96.56212615966797, 66.81745147705078, 98.9947738647461, 48.56252670288086, 84.82540130615234, 92.82351684570312, 88.00283813476562, 83.48754119873047, 92.69627380371094, 76.62370300292969, 90.14051055908203, 65.99349212646484, 90.14051055908203, 49.324703216552734, 82.7349853515625, 35.78608703613281, 68.10572052001953, 3.015650749206543, 56.74113464355469, 2.4339702129364014, 51.50237274169922, 38.545433044433594, 16.521549224853516, 13.947611808776855, 84.74179077148438, 88.67903900146484, 95.12115478515625, 94.34678649902344]",,O=C(Nc1cncc2ccccc12)[C@@H]1CCNc2cc(Cl)c(Cl)cc21,,,,,,0.0474445736696783,,,False,True,0.0474445736696783,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030d770>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030da10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030da80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030daf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030db60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f072500>,-8.74060751153735,-3.5787241370327005,-9.04861203948383,4.1361485259650275,-7.85015367584554,4.283436895969121
,"[99.5, 7.460000038146973, 49.79999923706055, 2.490000009536743, 24.899999618530273, 1.5499999523162842, 12.399999618530273, 0.7760000228881836, 7.460000038146973, 0.3880000114440918, 2.490000009536743, 0.1940000057220459, 1.5499999523162842, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.79999923706055, 24.899999618530273, 12.399999618530273]","[99.41690063476562, 92.9900131225586, 98.23604583740234, 83.45144653320312, 97.75379943847656, 73.32245635986328, 95.67445373535156, 57.50735855102539, 89.46210479736328, 33.47941207885742, 80.63131713867188, 17.856847763061523, 73.15742492675781, 8.204596519470215, 56.850914001464844, 1.2532891035079956, 38.59341812133789, 22.712310791015625, 5.375298976898193, -0.7215350866317749, 97.84364318847656, 97.89682006835938, 97.2953872680664, 95.32423400878906]",,Cc1ccncc1C(C(=O)NCCc1cccc(F)c1)N(C(=O)c1cocn1)c1ccc(C(C)(C)C)cc1,,,,,,0.6528199867091696,,,False,True,0.6528199867091696,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030dbd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030de70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030dee0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030df50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030dfc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f0725e0>,-2.772473592518343,8.067581932324275,-8.259503862631941,-3.3105929995838568,-10.000490175270887,-2.0259736911152912
,"[99.5, 7.460000038146973, 49.79999923706055, 2.490000009536743, 24.899999618530273, 1.5499999523162842, 12.399999618530273, 0.7760000228881836, 7.460000038146973, 0.3880000114440918, 2.490000009536743, 0.1940000057220459, 1.5499999523162842, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.79999923706055, 24.899999618530273, 12.399999618530273]","[28.183876037597656, 4.693187236785889, 7.590329170227051, 1.4824934005737305, -1.8382184505462646, -4.089921474456787, -1.4329851865768433, -2.5203304290771484, -7.463808536529541, -4.401638984680176, -7.768191814422607, -6.910050868988037, -4.977400302886963, -5.593501567840576, -3.3344640731811523, -3.4701530933380127, -3.308793067932129, -1.9702401161193848, -9.1544189453125, -7.311616897583008, 7.293280601501465, -4.550163745880127, -5.520156383514404, -3.38397216796875]",,Cc1cc(O)c(C(C(=O)NCCc2cccc(F)c2)N(C(=O)c2cocn2)c2ccc(C(C)(C)C)cc2)c(=O)[nH]1,,,,,,99.49999999999996,,,False,True,99.49999999999996,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030de00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030e0a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030e110>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030e180>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030e1f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f072650>,-1.4264466307945947,7.264399588707829,-5.430877478388547,-2.7705911085481043,-10.853063856565287,-2.366253261837126
,"[99.5, 7.460000038146973, 49.79999923706055, 2.490000009536743, 24.899999618530273, 1.5499999523162842, 12.399999618530273, 0.7760000228881836, 7.460000038146973, 0.3880000114440918, 2.490000009536743, 0.1940000057220459, 1.5499999523162842, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.79999923706055, 24.899999618530273, 12.399999618530273]","[42.43391799926758, 6.8407697677612305, 22.07231903076172, 4.903785228729248, 20.177627563476562, 6.369211196899414, 4.6754069328308105, 2.94353985786438, -4.258828163146973, -2.5840556621551514, -7.961513996124268, -4.1298370361328125, -7.160076141357422, -2.971029758453369, -7.58934211730957, -4.872066020965576, -7.665468215942383, -8.244872093200684, -11.251850128173828, -13.649820327758789, 27.234086990356445, 9.327552795410156, 2.3704800605773926, 5.210403919219971]",,Cn1cc(C(C(=O)NCCc2cccc(F)c2)N(C(=O)c2cocn2)c2ccc(C(C)(C)C)cc2)ccc1=O,,,,,,99.49999999999996,,,False,True,99.49999999999996,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030e030>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030e2d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030e340>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030e3b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030e420>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f0726c0>,-1.426672613963465,7.596106942444247,-6.830803010629116,-3.0648323251991143,-9.83780966885449,-2.241597213200445
,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.79999923706055, 24.899999618530273, 12.399999618530273, 99.5, 7.460000038146973, 49.79999923706055, 2.490000009536743, 24.899999618530273, 1.5499999523162842, 12.399999618530273, 0.7760000228881836, 7.460000038146973, 0.3880000114440918, 2.490000009536743, 0.1940000057220459, 1.5499999523162842, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]","[-1.0662583112716675, 1.6658568382263184, -4.1339287757873535, -3.9157261848449707, 75.55765533447266, 60.84457015991211, 43.190338134765625, 25.970680236816406, 78.30077362060547, 15.957202911376953, 64.37798309326172, 3.257451295852661, 40.18317794799805, -4.6730170249938965, 23.66946792602539, -5.417472839355469, 11.244762420654297, -8.259605407714844, -1.102931022644043, -7.185096263885498, -1.8162147998809814, -5.910720348358154, 1.3889780044555664, -0.5565080046653748]",,COc1nc2ncc(C(C(=O)NCCc3cccc(F)c3)N(C(=O)c3cocn3)c3ccc(C(C)(C)C)cc3)cn2n1,,,,,,33.419823305515,,,False,True,33.419823305515,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030e260>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030e500>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030e570>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030e5e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030e650>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f072730>,-2.246697383793641,7.004272844277973,-5.531811005057462,-2.8155913128218026,-9.810139608204636,-2.262643394219273
,"[99.5, 7.460000038146973, 49.79999923706055, 2.490000009536743, 24.899999618530273, 1.5499999523162842, 12.399999618530273, 0.7760000228881836, 7.460000038146973, 0.3880000114440918, 2.490000009536743, 0.1940000057220459, 1.5499999523162842, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.79999923706055, 24.899999618530273, 12.399999618530273]","[97.70979309082031, 82.76934051513672, 97.35956573486328, 60.62636947631836, 93.34207153320312, 44.019142150878906, 87.9566879272461, 26.49326515197754, 79.3514404296875, 6.946723461151123, 55.51419448852539, -0.9910793304443359, 42.02048110961914, -0.15310846269130707, 24.177385330200195, -3.7231945991516113, 10.782686233520508, 4.319125652313232, -4.9315595626831055, -6.315953254699707, 97.1230239868164, 95.37374114990234, 92.59578704833984, 87.01603698730469]",,CC(C)(C)c1ccc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2ccnnc2)cc1,,,,,,2.054379720603176,,,False,True,2.054379720603176,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030e490>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030e730>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030e7a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030e810>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030e880>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f0727a0>,-2.8499512935573885,8.100099107682567,-7.161538554618698,-3.2024016741610115,-8.961207414709781,-1.863451098494713
,"[99.5, 7.460000038146973, 49.79999923706055, 2.490000009536743, 24.899999618530273, 1.5499999523162842, 12.399999618530273, 0.7760000228881836, 7.460000038146973, 0.3880000114440918, 2.490000009536743, 0.1940000057220459, 1.5499999523162842, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.79999923706055, 24.899999618530273, 12.399999618530273]","[19.18073272705078, 6.702850341796875, 2.8925580978393555, -5.94005823135376, 0.12193668633699417, -3.182272434234619, 0.03208860009908676, -1.5081642866134644, -4.89855432510376, -7.227269649505615, -9.060904502868652, -5.782365798950195, -5.55682897567749, -4.907722473144531, -2.8888909816741943, -3.6333463191986084, -4.0257439613342285, -1.2936290502548218, -6.348958969116211, -3.754366397857666, 58.31599044799805, 2.971404552459717, -0.244790181517601, 8.892210006713867]",,CC(C)(C)c1ccc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2ccc[nH]c2=O)cc1,,,,,,99.49999999999996,,,False,True,99.49999999999996,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030e6c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030e960>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030e9d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030ea40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030eab0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f072810>,-1.2293824998489056,7.130458578540058,-6.153586282196915,-2.6397710823626492,-9.668840063263469,-2.1273173111305184
,"[99.5, 7.460000038146973, 49.79999923706055, 2.490000009536743, 24.899999618530273, 1.5499999523162842, 12.399999618530273, 0.7760000228881836, 7.460000038146973, 0.3880000114440918, 2.490000009536743, 0.1940000057220459, 1.5499999523162842, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.79999923706055, 24.899999618530273, 12.399999618530273]","[51.65362548828125, -1.0340452194213867, 32.57136535644531, -3.023895025253296, 12.647493362426758, -8.071474075317383, 4.713469982147217, -7.350390911102295, -6.274053573608398, -14.074856758117676, 52.63692092895508, -12.837808609008789, -10.831042289733887, -11.423133850097656, -9.788538932800293, -10.509621620178223, -11.991964340209961, -7.9424824714660645, -14.899555206298828, -13.078874588012695, 42.40854263305664, 21.5521240234375, 9.321208953857422, 11.516176223754883]",,Cn1cccc(C(C(=O)NCCc2cccc(F)c2)N(C(=O)c2cocn2)c2ccc(C(C)(C)C)cc2)c1=O,,,,,,99.49999999999996,,,False,True,99.49999999999996,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030e8f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030eb90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030ec00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030ec70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a030ece0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f072880>,-1.475843805782547,7.363623704193837,-6.999255931579612,-3.118831900147871,-10.119973368204688,-2.3444349959882262
